Title,Genre,Author,Link,Image,Rating
Loving Sylvia Plath: A Reclamation,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/123979787-loving-sylvia-plath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1680049859l/123979787._SY475_.jpg,4.34
Invisible Isabel,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/199392448-invisible-isabel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697194087l/199392448._SY475_.jpg,4.45
Into the Goblin Market,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/201102270-into-the-goblin-market,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716423726l/201102270._SX318_.jpg,4.33
Dwarf Stars 2024,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/217560133-dwarf-stars-2024,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1723897162l/217560133._SY475_.jpg,4.80
Red Bird Danced,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/198530988-red-bird-danced,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702870320l/198530988._SY475_.jpg,4.22
Hereafter,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/212399929-hereafter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1718486745l/212399929._SX318_.jpg,4.40
Línea blanca,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/214320811-l-nea-blanca,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717659288l/214320811.jpg,5.00
Hannes en Hassan weten meer dan jij: 12 ½ gedichten,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/216497539-hannes-en-hassan-weten-meer-dan-jij,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1721039794l/216497539._SY475_.jpg,4.10
White Octopus,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/214252167-white-octopus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717547203l/214252167._SX318_.jpg,5.00
Maximum Casual/No Proof,Poetry,Renzo Del Castillo,https://www.goodreads.com/book/show/216298941-maximum-casual-no-proof,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1720558665l/216298941._SX318_.jpg,2.00
Home Body,Poetry,Unknown Author,https://www.goodreads.com/book/show/49656780-home-body,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600123950l/49656780.jpg,4.07
Dr. Seuss's How the Grinch Lost Christmas! (Classic Seuss),Poetry,Unknown Author,https://www.goodreads.com/book/show/112976351-dr-seuss-s-how-the-grinch-lost-christmas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684817498l/112976351.jpg,4.34
Violet Bent Backwards Over the Grass,Poetry,Unknown Author,https://www.goodreads.com/book/show/43554866-violet-bent-backwards-over-the-grass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586615121l/43554866._SX318_.jpg,3.98
"Love, Pamela",Poetry,Unknown Author,https://www.goodreads.com/book/show/61812427-love-pamela,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664755254l/61812427.jpg,3.80
The Hill We Climb: An Inaugural Poem for the Country,Poetry,Unknown Author,https://www.goodreads.com/book/show/56914101-the-hill-we-climb,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612178266l/56914101.jpg,4.56
Held,Poetry,Unknown Author,https://www.goodreads.com/book/show/200241802-held,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697722977l/200241802._SX318_.jpg,3.67
"The Wren, the Wren",Poetry,Unknown Author,https://www.goodreads.com/book/show/77265006-the-wren-the-wren,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1679200316l/77265006.jpg,3.55
Pretty Boys Are Poisonous: Poems,Poetry,Unknown Author,https://www.goodreads.com/book/show/166177788-pretty-boys-are-poisonous,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691511860l/166177788._SX318_.jpg,3.76
Time Is a Mother,Poetry,Unknown Author,https://www.goodreads.com/book/show/58582927-time-is-a-mother,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626846358l/58582927.jpg,3.94
Mary Ventura and the Ninth Kingdom,Poetry,Unknown Author,https://www.goodreads.com/book/show/42614095-mary-ventura-and-the-ninth-kingdom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541187425l/42614095._SX318_.jpg,3.98
Alone,Poetry,Unknown Author,https://www.goodreads.com/book/show/49202861-alone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608477184l/49202861.jpg,4.14
The Offing,Poetry,Unknown Author,https://www.goodreads.com/book/show/43412959-the-offing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557678656l/43412959._SY475_.jpg,4.25
Here After,Poetry,Unknown Author,https://www.goodreads.com/book/show/182095845-here-after,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1695222056l/182095845._SY475_.jpg,4.25
You'll Come Back to Yourself,Poetry,Unknown Author,https://www.goodreads.com/book/show/52259365-you-ll-come-back-to-yourself,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566413191l/52259365._SX318_SY475_.jpg,3.85
La seducción,Poetry,Unknown Author,https://www.goodreads.com/book/show/209033079-la-seducci-n,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708625798l/209033079._SY475_.jpg,3.68
"The Princess Saves Herself in This One (Women Are Some Kind of Magic, #1)",Poetry,Unknown Author,https://www.goodreads.com/book/show/30075802-the-princess-saves-herself-in-this-one,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1619708912l/30075802.jpg,3.83
Leaves of Grass,Poetry,Unknown Author,https://www.goodreads.com/book/show/27494.Leaves_of_Grass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418012204l/27494.jpg,4.12
Night Sky with Exit Wounds,Poetry,Unknown Author,https://www.goodreads.com/book/show/23841432-night-sky-with-exit-wounds,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450971013l/23841432._SX318_.jpg,4.19
The Complete Poems of Emily Dickinson,Poetry,Unknown Author,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549999503l/112204._SY475_.jpg,4.28
A Light in the Attic,Poetry,Unknown Author,https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427169918l/30118.jpg,4.36
Howl and Other Poems,Poetry,Unknown Author,https://www.goodreads.com/book/show/6295.Howl_and_Other_Poems,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668784961l/6295._SX318_.jpg,4.13
The Odyssey,Poetry,Unknown Author,https://www.goodreads.com/book/show/1381.The_Odyssey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1711957706l/1381._SY475_.jpg,3.81
Crush,Poetry,Unknown Author,https://www.goodreads.com/book/show/96259.Crush,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1613741198l/96259._SX318_.jpg,4.34
Beowulf,Poetry,Unknown Author,https://www.goodreads.com/book/show/52357.Beowulf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878125l/52357.jpg,3.49
The Poet X,Poetry,Unknown Author,https://www.goodreads.com/book/show/33294200-the-poet-x,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498766234l/33294200._SY475_.jpg,4.38
Shakespeare's Sonnets,Poetry,Unknown Author,https://www.goodreads.com/book/show/42038.Shakespeare_s_Sonnets,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660269733l/42038._SY475_.jpg,4.26
Twenty Love Poems and a Song of Despair,Poetry,Unknown Author,https://www.goodreads.com/book/show/5932.Twenty_Love_Poems_and_a_Song_of_Despair,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447622711l/5932._SY475_.jpg,4.21
Home Body,Poetry,Unknown Author,https://www.goodreads.com/book/show/49656780-home-body,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600123950l/49656780.jpg,4.07
Paradise Lost,Poetry,Unknown Author,https://www.goodreads.com/book/show/15997.Paradise_Lost,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526070678l/15997._SY475_.jpg,3.85
The Waste Land and Other Poems,Poetry,Unknown Author,https://www.goodreads.com/book/show/400412.The_Waste_Land_and_Other_Poems,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372992691l/400412.jpg,4.22
The Quiet Damage: QAnon and the Destruction of the American Family,Psychology,Unknown Author,https://www.goodreads.com/book/show/194803883-the-quiet-damage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704390480l/194803883._SY475_.jpg,4.45
Proxy Mom: My Experience with Postpartum Depression,Psychology,Unknown Author,https://www.goodreads.com/book/show/199598487-proxy-mom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715841214l/199598487.jpg,3.93
Complicit: How Our Culture Enables Misbehaving Men,Psychology,Unknown Author,https://www.goodreads.com/book/show/199798232-complicit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1712167299l/199798232._SY475_.jpg,4.11
The Psychology of Money,Psychology,Unknown Author,https://www.goodreads.com/book/show/41881472-the-psychology-of-money,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581527774l/41881472._SY475_.jpg,4.30
The Anxious Generation: How the Great Rewiring of Childhood Caused an Epidemic of Mental Illness,Psychology,Unknown Author,https://www.goodreads.com/book/show/171681821-the-anxious-generation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1711573377l/171681821._SY475_.jpg,4.46
Men Have Called Her Crazy,Psychology,Unknown Author,https://www.goodreads.com/book/show/203931803-men-have-called-her-crazy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709681769l/203931803.jpg,3.69
Think Again: The Power of Knowing What You Don't Know,Psychology,Unknown Author,https://www.goodreads.com/book/show/55539565-think-again,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602574232l/55539565.jpg,4.15
Sociopath: A Memoir,Psychology,Unknown Author,https://www.goodreads.com/book/show/176443093-sociopath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710615468l/176443093._SY475_.jpg,3.85
The Perfect Child,Psychology,Unknown Author,https://www.goodreads.com/book/show/40886917-the-perfect-child,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547060657l/40886917.jpg,4.04
Maybe You Should Talk to Someone,Psychology,Unknown Author,https://www.goodreads.com/book/show/37570546-maybe-you-should-talk-to-someone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547189796l/37570546.jpg,4.38
Talking to Strangers: What We Should Know About the People We Don't Know,Psychology,Unknown Author,https://www.goodreads.com/book/show/43848929-talking-to-strangers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549393502l/43848929._SX318_.jpg,4.00
The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,Psychology,Unknown Author,https://www.goodreads.com/book/show/53642699-the-mountain-is-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590806892l/53642699._SY475_.jpg,4.09
Outlive: The Science & Art of Longevity,Psychology,Unknown Author,https://www.goodreads.com/book/show/61153739-outlive,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700067079l/61153739._SX318_.jpg,4.37
Dopamine Nation: Finding Balance in the Age of Indulgence,Psychology,Unknown Author,https://www.goodreads.com/book/show/55723020-dopamine-nation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629679336l/55723020._SY475_.jpg,3.91
"I'm a Therapist, and My Patient is Going to be the Next School Shooter: 6 Patient Files That Will Keep You Up At Night (Dr. Harper Therapy, #1)",Psychology,Unknown Author,https://www.goodreads.com/book/show/43799186-i-m-a-therapist-and-my-patient-is-going-to-be-the-next-school-shooter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548961364l/43799186._SY475_.jpg,3.57
Four Thousand Weeks,Psychology,Unknown Author,https://www.goodreads.com/book/show/54785515-four-thousand-weeks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627425434l/54785515._SY475_.jpg,4.22
Think Like a Monk,Psychology,Unknown Author,https://www.goodreads.com/book/show/51942513-think-like-a-monk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600432716l/51942513._SY475_.jpg,4.20
The Creative Act: A Way of Being,Psychology,Unknown Author,https://www.goodreads.com/book/show/60965426-the-creative-act,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663707011l/60965426.jpg,4.04
"Thinking, Fast and Slow",Psychology,Unknown Author,https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793965l/11468377.jpg,4.17
Man’s Search for Meaning,Psychology,Unknown Author,https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535419394l/4069._SY475_.jpg,4.37
Quiet: The Power of Introverts in a World That Can't Stop Talking,Psychology,Unknown Author,https://www.goodreads.com/book/show/8520610-quiet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328562861l/8520610.jpg,4.08
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Psychology,Unknown Author,https://www.goodreads.com/book/show/18693771-the-body-keeps-the-score,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1594559067l/18693771._SY475_.jpg,4.39
Influence: The Psychology of Persuasion,Psychology,Unknown Author,https://www.goodreads.com/book/show/28815.Influence,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391026083l/28815.jpg,4.22
Blink: The Power of Thinking Without Thinking,Psychology,Unknown Author,https://www.goodreads.com/book/show/40102.Blink,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440763417l/40102._SX318_.jpg,3.96
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Psychology,Unknown Author,https://www.goodreads.com/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447047702l/63697.jpg,4.05
The Power of Habit: Why We Do What We Do in Life and Business,Psychology,Unknown Author,https://www.goodreads.com/book/show/12609433-the-power-of-habit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545854312l/12609433._SY475_.jpg,4.13
Flow: The Psychology of Optimal Experience,Psychology,Unknown Author,https://www.goodreads.com/book/show/66354.Flow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432253110l/66354._SY475_.jpg,4.11
Predictably Irrational: The Hidden Forces That Shape Our Decisions,Psychology,Unknown Author,https://www.goodreads.com/book/show/1713426.Predictably_Irrational,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255573980l/1713426.jpg,4.12
Outliers: The Story of Success,Psychology,Unknown Author,https://www.goodreads.com/book/show/3228917-outliers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344266315l/3228917.jpg,4.19
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,Psychology,Unknown Author,https://www.goodreads.com/book/show/40121378-atomic-habits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655988385l/40121378.jpg,4.35
Emotional Intelligence: Why It Can Matter More Than IQ,Psychology,Unknown Author,https://www.goodreads.com/book/show/26329.Emotional_Intelligence,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388185411l/26329.jpg,4.05
How to Win Friends and Influence People,Psychology,Unknown Author,https://www.goodreads.com/book/show/4865.How_to_Win_Friends_and_Influence_People,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442726934l/4865._SY475_.jpg,4.22
